2024-05-04 19:15:54.463 | DEBUG    | rosdiscover.config:from_yaml_string:338 - loading config from YAML string:
2024-05-04 19:15:56.332 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:56.416 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [JoyFeedback[]]: sensor_msgs/JoyFeedback[]
2024-05-04 19:15:56.500 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:56.539 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:56.580 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:56.620 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:56.620 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [LaserEcho[]]: sensor_msgs/LaserEcho[]
2024-05-04 19:15:56.620 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [LaserEcho[]]: sensor_msgs/LaserEcho[]
2024-05-04 19:15:56.664 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:56.665 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [NavSatStatus]: sensor_msgs/NavSatStatus
2024-05-04 19:15:56.745 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:56.745 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [ChannelFloat32[]]: sensor_msgs/ChannelFloat32[]
2024-05-04 19:15:56.787 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:56.787 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [PointField[]]: sensor_msgs/PointField[]
2024-05-04 19:15:56.870 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:56.951 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:56.993 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:57.031 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:57.264 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GetMapActionGoal]: nav_msgs/GetMapActionGoal
2024-05-04 19:15:57.264 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GetMapActionResult]: nav_msgs/GetMapActionResult
2024-05-04 19:15:57.265 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GetMapActionFeedback]: nav_msgs/GetMapActionFeedback
2024-05-04 19:15:57.308 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:57.308 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GetMapFeedback]: nav_msgs/GetMapFeedback
2024-05-04 19:15:57.350 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:57.350 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GetMapGoal]: nav_msgs/GetMapGoal
2024-05-04 19:15:57.388 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:57.389 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GetMapResult]: nav_msgs/GetMapResult
2024-05-04 19:15:57.563 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:57.650 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:57.650 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MapMetaData]: nav_msgs/MapMetaData
2024-05-04 19:15:57.694 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:57.739 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:58.637 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:59.073 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:59.074 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [JointTrajectoryPoint[]]: trajectory_msgs/JointTrajectoryPoint[]
2024-05-04 19:15:59.163 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:59.164 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiDOFJointTrajectoryPoint[]]: trajectory_msgs/MultiDOFJointTrajectoryPoint[]
2024-05-04 19:15:59.506 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GoalID]: actionlib_msgs/GoalID
2024-05-04 19:15:59.549 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:15:59.550 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GoalStatus[]]: actionlib_msgs/GoalStatus[]
2024-05-04 19:16:01.510 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:01.763 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:01.844 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:01.970 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:02.056 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:02.138 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:02.223 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:02.303 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayDimension[]]: std_msgs/MultiArrayDimension[]
2024-05-04 19:16:02.463 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:02.540 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:02.626 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:02.710 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MultiArrayLayout]: std_msgs/MultiArrayLayout
2024-05-04 19:16:03.425 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Logger[]]: roscpp/Logger[]
2024-05-04 19:16:03.714 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Vector3]: geometry_msgs/Vector3
2024-05-04 19:16:03.714 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Vector3]: geometry_msgs/Vector3
2024-05-04 19:16:03.753 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:03.753 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Accel]: geometry_msgs/Accel
2024-05-04 19:16:03.792 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Accel]: geometry_msgs/Accel
2024-05-04 19:16:03.832 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:03.833 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [AccelWithCovariance]: geometry_msgs/AccelWithCovariance
2024-05-04 19:16:03.917 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:03.918 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Inertia]: geometry_msgs/Inertia
2024-05-04 19:16:04.040 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.041 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Point]: geometry_msgs/Point
2024-05-04 19:16:04.083 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Point32[]]: geometry_msgs/Point32[]
2024-05-04 19:16:04.123 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.123 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Polygon]: geometry_msgs/Polygon
2024-05-04 19:16:04.165 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Point]: geometry_msgs/Point
2024-05-04 19:16:04.165 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Quaternion]: geometry_msgs/Quaternion
2024-05-04 19:16:04.250 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.250 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Pose[]]: geometry_msgs/Pose[]
2024-05-04 19:16:04.292 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.292 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Pose]: geometry_msgs/Pose
2024-05-04 19:16:04.334 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Pose]: geometry_msgs/Pose
2024-05-04 19:16:04.378 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.378 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [PoseWithCovariance]: geometry_msgs/PoseWithCovariance
2024-05-04 19:16:04.464 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.465 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Quaternion]: geometry_msgs/Quaternion
2024-05-04 19:16:04.507 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Vector3]: geometry_msgs/Vector3
2024-05-04 19:16:04.507 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Quaternion]: geometry_msgs/Quaternion
2024-05-04 19:16:04.548 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.548 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Transform]: geometry_msgs/Transform
2024-05-04 19:16:04.591 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Vector3]: geometry_msgs/Vector3
2024-05-04 19:16:04.591 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Vector3]: geometry_msgs/Vector3
2024-05-04 19:16:04.633 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.633 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Twist]: geometry_msgs/Twist
2024-05-04 19:16:04.673 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Twist]: geometry_msgs/Twist
2024-05-04 19:16:04.716 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.717 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [TwistWithCovariance]: geometry_msgs/TwistWithCovariance
2024-05-04 19:16:04.804 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.805 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Vector3]: geometry_msgs/Vector3
2024-05-04 19:16:04.845 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Vector3]: geometry_msgs/Vector3
2024-05-04 19:16:04.845 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Vector3]: geometry_msgs/Vector3
2024-05-04 19:16:04.885 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:04.885 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Wrench]: geometry_msgs/Wrench
2024-05-04 19:16:05.722 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:05.722 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [DiagnosticStatus[]]: diagnostic_msgs/DiagnosticStatus[]
2024-05-04 19:16:05.764 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [KeyValue[]]: diagnostic_msgs/KeyValue[]
2024-05-04 19:16:05.948 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [DiagnosticStatus[]]: diagnostic_msgs/DiagnosticStatus[]
2024-05-04 19:16:06.370 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [MeshTriangle[]]: shape_msgs/MeshTriangle[]
2024-05-04 19:16:07.067 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:09.277 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [ControllerState[]]: controller_manager_msgs/ControllerState[]
2024-05-04 19:16:10.015 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:10.314 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:10.398 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:10.921 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:11.761 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:11.803 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:11.845 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:11.845 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Vertices[]]: pcl_msgs/Vertices[]
2024-05-04 19:16:14.276 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:18.395 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:18.860 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [AveragingActionGoal]: actionlib_tutorials/AveragingActionGoal
2024-05-04 19:16:18.860 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [AveragingActionResult]: actionlib_tutorials/AveragingActionResult
2024-05-04 19:16:18.860 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [AveragingActionFeedback]: actionlib_tutorials/AveragingActionFeedback
2024-05-04 19:16:18.902 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:18.903 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [AveragingFeedback]: actionlib_tutorials/AveragingFeedback
2024-05-04 19:16:18.946 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:18.946 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [AveragingGoal]: actionlib_tutorials/AveragingGoal
2024-05-04 19:16:18.990 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:18.990 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [AveragingResult]: actionlib_tutorials/AveragingResult
2024-05-04 19:16:19.156 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FibonacciActionGoal]: actionlib_tutorials/FibonacciActionGoal
2024-05-04 19:16:19.156 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FibonacciActionResult]: actionlib_tutorials/FibonacciActionResult
2024-05-04 19:16:19.156 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FibonacciActionFeedback]: actionlib_tutorials/FibonacciActionFeedback
2024-05-04 19:16:19.193 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:19.193 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FibonacciFeedback]: actionlib_tutorials/FibonacciFeedback
2024-05-04 19:16:19.234 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:19.235 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FibonacciGoal]: actionlib_tutorials/FibonacciGoal
2024-05-04 19:16:19.277 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:19.278 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FibonacciResult]: actionlib_tutorials/FibonacciResult
2024-05-04 19:16:20.218 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [ShapeActionGoal]: turtle_actionlib/ShapeActionGoal
2024-05-04 19:16:20.218 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [ShapeActionResult]: turtle_actionlib/ShapeActionResult
2024-05-04 19:16:20.219 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [ShapeActionFeedback]: turtle_actionlib/ShapeActionFeedback
2024-05-04 19:16:20.263 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:20.263 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [ShapeFeedback]: turtle_actionlib/ShapeFeedback
2024-05-04 19:16:20.306 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:20.307 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [ShapeGoal]: turtle_actionlib/ShapeGoal
2024-05-04 19:16:20.348 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:20.348 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [ShapeResult]: turtle_actionlib/ShapeResult
2024-05-04 19:16:26.343 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:26.385 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:26.669 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [LookupTransformActionGoal]: tf2_msgs/LookupTransformActionGoal
2024-05-04 19:16:26.669 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [LookupTransformActionResult]: tf2_msgs/LookupTransformActionResult
2024-05-04 19:16:26.669 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [LookupTransformActionFeedback]: tf2_msgs/LookupTransformActionFeedback
2024-05-04 19:16:26.712 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:26.712 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [LookupTransformFeedback]: tf2_msgs/LookupTransformFeedback
2024-05-04 19:16:26.755 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:26.755 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [LookupTransformGoal]: tf2_msgs/LookupTransformGoal
2024-05-04 19:16:26.799 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:26.799 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [LookupTransformResult]: tf2_msgs/LookupTransformResult
2024-05-04 19:16:28.502 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FollowJointTrajectoryActionGoal]: control_msgs/FollowJointTrajectoryActionGoal
2024-05-04 19:16:28.502 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FollowJointTrajectoryActionResult]: control_msgs/FollowJointTrajectoryActionResult
2024-05-04 19:16:28.503 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FollowJointTrajectoryActionFeedback]: control_msgs/FollowJointTrajectoryActionFeedback
2024-05-04 19:16:28.545 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:28.545 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FollowJointTrajectoryFeedback]: control_msgs/FollowJointTrajectoryFeedback
2024-05-04 19:16:28.586 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:28.587 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FollowJointTrajectoryGoal]: control_msgs/FollowJointTrajectoryGoal
2024-05-04 19:16:28.629 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:28.629 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [FollowJointTrajectoryResult]: control_msgs/FollowJointTrajectoryResult
2024-05-04 19:16:28.673 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:28.721 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [JointTolerance[]]: control_msgs/JointTolerance[]
2024-05-04 19:16:28.721 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [JointTolerance[]]: control_msgs/JointTolerance[]
2024-05-04 19:16:28.841 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GripperCommandActionGoal]: control_msgs/GripperCommandActionGoal
2024-05-04 19:16:28.841 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GripperCommandActionResult]: control_msgs/GripperCommandActionResult
2024-05-04 19:16:28.842 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GripperCommandActionFeedback]: control_msgs/GripperCommandActionFeedback
2024-05-04 19:16:28.880 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:28.881 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GripperCommandFeedback]: control_msgs/GripperCommandFeedback
2024-05-04 19:16:28.923 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:28.923 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GripperCommandGoal]: control_msgs/GripperCommandGoal
2024-05-04 19:16:28.966 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:28.966 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GripperCommandResult]: control_msgs/GripperCommandResult
2024-05-04 19:16:29.052 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [GripperCommand]: control_msgs/GripperCommand
2024-05-04 19:16:29.137 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:29.179 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [Header]: std_msgs/Header
2024-05-04 19:16:29.258 | DEBUG    | roswire.common.msg:_resolve_type:162 - resolved type [JointTrajectoryActionGoal]: control_msgs/JointTrajectoryActionGoal
